Cell_ID,X_Coordinate,Y_Coordinate,Assigned_Cell_Type,Assignment_Probability,Is_Top_75_Percent,ROI_Region,In_E_Region,In_MVL_Region
CR158ee290a-5916,27027.95176470588,17466.96588235294,Ex_SATB2_FOXP2,0.0015756914,True,outside,False,False
CR158ee290a-5917,8016.954615384616,15224.116153846157,Ex_DACH2_CEMIP,0.003619759,True,e,True,False
CR158ee290a-5918,29445.39,9160.9475,Ex_DACH2_ITGA9,0.002014481,True,outside,False,False
CR158ee290a-5919,7879.85705882353,18117.015882352945,Ex_SATB2_OVOA,0.0009755134,True,outside,False,False
CR158ee290a-592,11622.446153846153,12569.159230769232,Inh_MGE_like_SST_SLC24A2,0.0037446516,True,e,True,False
CR158ee290a-5920,17525.844761904762,8031.482380952381,Inh_LGE_like_FOXP2,0.00046334008,True,outside,False,False
CR158ee290a-5921,18719.98833333333,13218.41111111111,Ex_SATB2_SOX6,0.0004822236,True,outside,False,False
CR158ee290a-5922,23883.43333333333,14475.500833333334,Ex_SATB2_ZNF385B,0.0028780675,True,outside,False,False
CR158ee290a-5923,10682.644,8434.777,Ex_DACH2_MGAT4C,0.0004606451,True,outside,False,False
CR158ee290a-5924,6072.78,16316.931111111113,Ex_SATB2_ZNF385B,0.0011378089,True,e,True,False
CR158ee290a-5925,26029.448333333334,13581.433333333334,Ex_BCL6,0.0012832801,True,outside,False,False
CR158ee290a-5926,11427.031764705884,20726.58058823529,Inh_LGE_like_FOXP2,0.0010799583,True,outside,False,False
CR158ee290a-5927,9873.711666666668,13923.509166666665,Ex_DACH2_RORB,0.0016535413,True,e,True,False
CR158ee290a-5928,26978.625882352942,11822.433529411765,Ex_DACH2_MGAT4C,0.0013767747,True,outside,False,False
CR158ee290a-5929,9065.7175,16221.276666666667,Ex_DACH2_ADAMTS5,0.0011996101,True,e,True,False
CR158ee290a-593,12574.959411764708,15876.348823529412,Ex_DACH2_ZMAT4,0.0010909004,True,e,True,False
CR158ee290a-5930,16032.204375,12969.969375,Ex_DACH2_ADAMTS5,0.000804036,True,outside,False,False
CR158ee290a-5931,3233.450909090909,15176.402727272727,Ex_DACH2_ADAMTS5,0.0007400792,True,outside,False,False
CR158ee290a-5932,25323.5675,14575.7725,Inh_LGE_like_FOXP2,0.0015666219,True,outside,False,False
CR158ee290a-5933,18519.14181818182,15521.71818181818,Ex_DACH2_NR4A3,0.004280482,True,outside,False,False
CR158ee290a-5934,8323.404705882353,10175.802352941177,Ex_SATB2_OVOA,0.0020561495,True,e,True,False
CR158ee290a-5935,22465.181250000005,19237.386875,Ex_DACH2_ADAMTS5,0.00075491465,True,outside,False,False
CR158ee290a-5936,8423.006666666666,21335.47583333333,Inh_LGE_like_FOXP2,0.0010248753,True,outside,False,False
CR158ee290a-5937,16621.833333333332,14668.064444444442,Ex_DACH2_ZMAT4,0.0003712239,True,outside,False,False
CR158ee290a-5938,16622.42714285714,13027.712857142857,Ex_DACH2_CEMIP,0.00041126582,True,outside,False,False
CR158ee290a-5939,22080.272777777776,15329.613333333333,Ex_SATB2_SOX6,0.0005957775,True,outside,False,False
CR158ee290a-594,10778.76,8379.8725,Ex_SATB2_OVOA,0.001845027,True,outside,False,False
CR158ee290a-5940,6435.815555555554,19671.943333333336,Inh_OB_CPA6,0.0009144327,True,outside,False,False
CR158ee290a-5941,22274.068461538463,15124.822307692308,Inh_MGE_like_SST_PVALB,0.0008116437,True,outside,False,False
CR158ee290a-5942,5776.347333333334,18723.148,Ex_DACH2_ZMAT4,0.001099923,True,outside,False,False
CR158ee290a-5943,12576.715652173914,21273.93608695652,Inh_OB_CPA6,0.0017667231,True,outside,False,False
CR158ee290a-5944,8472.938,14775.891333333331,Ex_DACH2_ADAMTS5,0.0009208455,True,e,True,False
CR158ee290a-5945,24574.03238095238,13973.341904761905,Ex_SATB2_SOX6,0.000572586,True,outside,False,False
CR158ee290a-5946,7378.236666666667,17677.304666666667,Ex_DACH2_CEMIP,0.0041349554,True,outside,False,False
CR158ee290a-5947,19323.904,2163.166,Ex_SATB2_ZNF385B,0.0022851562,True,outside,False,False
CR158ee290a-5948,8370.17090909091,16729.862727272728,Ex_DACH2_ZMAT4,0.0014571698,True,e,True,False
CR158ee290a-5949,20979.78,1876.579375,Ex_DACH2_ADAMTS5,0.0006313271,True,outside,False,False
CR158ee290a-595,20280.9875,11665.99875,Ex_SATB2_SOX6,0.00072252686,True,outside,False,False
CR158ee290a-5950,10271.847222222224,15473.457222222221,Ex_DACH2_CEMIP,0.0039391164,True,e,True,False
CR158ee290a-5951,6632.969375,9072.061875,Ex_DACH2_MGAT4C,0.0016977657,True,outside,False,False
CR158ee290a-5952,12077.126363636364,19620.55590909091,Inh_MGE_like_SST_SLC24A2,0.0008307048,True,outside,False,False
CR158ee290a-5953,25280.655,12129.182,Ex_SATB2_SOX6,0.00056244497,True,outside,False,False
CR158ee290a-5954,16519.969999999998,9826.597272727273,Ex_DACH2_CEMIP,0.0019785636,True,outside,False,False
CR158ee290a-5955,13523.49,15471.618461538465,Ex_DACH2_CEMIP,0.0027275784,True,e,True,False
CR158ee290a-5956,6928.277333333334,14378.981999999998,Inh_MGE_like_SST_SLC24A2,0.00220721,True,e,True,False
CR158ee290a-5957,4931.440833333333,12586.853333333333,Ex_SATB2_ZNF385B,0.0016824981,True,outside,False,False
CR158ee290a-5958,11623.108,20970.048000000003,Inh_LGE_like_FOXP1_DGKH,0.0008027777,True,outside,False,False
CR158ee290a-5959,8016.759047619048,22321.63666666667,Inh_LGE_like_FOXP1_DGKH,0.0009188727,True,outside,False,False
CR158ee290a-596,21380.522,9733.9428,Ex_DACH2_NR4A3,0.0032467828,True,outside,False,False
CR158ee290a-5960,10984.238124999998,3368.7137500000003,Ex_SATB2_ZNF385B,0.0010122276,True,outside,False,False
CR158ee290a-5961,28035.783846153845,10479.7,Ex_DACH2_GRIK4,0.0016434356,True,outside,False,False
CR158ee290a-5962,7167.72,18374.81125,Ex_BCL6,0.0043222606,True,outside,False,False
CR158ee290a-5963,14074.03,11673.887,Ex_DACH2_MGAT4C,0.000681811,True,e,True,False
CR158ee290a-5964,28926.367692307693,11924.629743589743,Ex_SATB2_ZNF385B,0.0019687763,True,outside,False,False
CR158ee290a-5965,3233.8588888888894,12626.98222222222,Ex_DACH2_MGAT4C,0.0010615964,True,outside,False,False
CR158ee290a-5966,13771.081818181818,12080.557272727274,Ex_DACH2_MGAT4C,0.0009305744,True,e,True,False
CR158ee290a-5967,16321.394999999999,12130.828125,Ex_DACH2_MGAT4C,0.000474245,True,outside,False,False
CR158ee290a-5968,14127.894999999999,7970.246000000002,Ex_SATB2_ZNF385B,0.0016616703,True,outside,False,False
CR158ee290a-5969,23727.893571428573,12080.667142857144,Ex_SATB2_ZNF385B,0.0013292391,True,outside,False,False
CR158ee290a-597,11021.347857142857,15482.484285714285,Ex_DACH2_ZMAT4,0.0016089807,True,e,True,False
CR158ee290a-5970,26672.52571428571,19521.29357142857,Ex_DACH2_MGAT4C,0.0005638627,True,outside,False,False
CR158ee290a-5971,11777.327857142858,16283.853571428574,Inh_LGE_like_FOXP1_DGKH,0.0010601856,True,e,True,False
CR158ee290a-5972,21962.335714285717,9823.481428571427,Ex_SATB2_SOX6,0.00061300426,True,outside,False,False
CR158ee290a-5973,31235.97,6465.77875,Ex_BCL6,0.0043202336,True,outside,False,False
CR158ee290a-5974,10771.49,15035.028214285712,Inh_MGE_like_SST_PVALB,0.0009383491,True,e,True,False
CR158ee290a-5975,6931.1621428571425,18480.356428571427,Ex_DACH2_ZMAT4,0.0017094067,True,outside,False,False
CR158ee290a-5976,21024.633846153847,21270.57153846154,Ex_DACH2_GRIK4,0.0011227513,True,outside,False,False
CR158ee290a-5977,25617.877333333327,13675.56,Ex_SATB2_FOXP2,0.0013916963,True,outside,False,False
CR158ee290a-5978,3077.373846153846,14229.183076923076,Ex_DACH2_ZMAT4,0.0010792511,True,outside,False,False
CR158ee290a-5979,15576.60111111111,3935.9622222222224,Ex_DACH2_NR4A3,0.0034606368,True,outside,False,False
CR158ee290a-598,24723.617777777778,10284.351111111111,Ex_DACH2_NR4A3,0.004157144,True,outside,False,False
CR158ee290a-5980,10474.842,15967.970666666666,Inh_MGE_like_SST_PVALB,0.0010735902,True,e,True,False
CR158ee290a-5981,17185.071666666667,25620.2225,Inh_MGE_like_SST_PVALB,0.0007196885,True,outside,False,False
CR158ee290a-5982,14469.967272727275,17569.578181818182,Inh_MGE_like_SST_ABI3BP,0.004000313,True,outside,False,False
CR158ee290a-5983,13583.443636363636,12677.226363636362,Ex_DACH2_SLIT2,0.009534197,True,e,True,False
CR158ee290a-5984,22621.96818181818,8481.98,Inh_LGE_like_FOXP2,0.0015516689,True,outside,False,False
CR158ee290a-5985,8325.339166666667,21126.37833333333,Ex_DACH2_MGAT4C,0.00083750417,True,outside,False,False
CR158ee290a-5986,26270.13571428572,7067.462142857144,Ex_SATB2_ZNF385B,0.0022327348,True,outside,False,False
CR158ee290a-5987,25620.952500000003,7774.845,Inh_MGE_like_SST_PVALB,0.0010937933,True,outside,False,False
CR158ee290a-5988,28613.655416666665,10870.384583333334,Ex_SATB2_FOXP2,0.00086787343,True,outside,False,False
CR158ee290a-5989,23122.30458333333,6874.8525,Ex_SATB2_SOX6,0.00053259253,True,outside,False,False
CR158ee290a-599,22526.65684210526,5273.581052631579,Ex_DACH2_ADAMTS5,0.00054365356,True,outside,False,False
CR158ee290a-5990,5084.5225,16421.8775,Ex_DACH2_ADAMTS5,0.00051209086,True,outside,False,False
CR158ee290a-5991,22827.680000000004,12924.9275,Ex_SATB2_ZNF385B,0.0009782211,True,outside,False,False
CR158ee290a-5992,6030.151111111111,18428.22333333333,Ex_DACH2_NR4A3,0.0044179284,True,outside,False,False
CR158ee290a-5993,10717.252916666666,17567.73875,Inh_MGE_like_SST_ABI3BP,0.0051591946,True,outside,False,False
CR158ee290a-5994,6176.132727272728,16122.176363636367,Ex_DACH2_ADAMTS5,0.0008580952,True,e,True,False
CR158ee290a-5995,6676.532222222221,17379.6,Ex_DACH2_RORB,0.0050374744,True,outside,False,False
CR158ee290a-5996,19435.920000000002,17128.15090909091,Ex_DACH2_MGAT4C,0.0021208173,True,outside,False,False
CR158ee290a-5997,8726.179166666667,20076.821666666667,Inh_LGE_like_FOXP2,0.00067990593,True,outside,False,False
CR158ee290a-5998,6177.032,10376.892,Ex_SATB2_OVOA,0.00081310153,True,e,True,False
CR158ee290a-5999,27974.107894736848,9466.545789473685,Ex_KIAA1217,0.0022478926,True,outside,False,False
CR158ee290a-6,12677.33357142857,14476.827857142856,Ex_DACH2_ZMAT4,0.0015771809,True,e,True,False
CR158ee290a-60,12036.636,19876.25866666667,Inh_LGE_like_FOXP1_DGKH,0.0012743884,True,outside,False,False
CR158ee290a-600,7874.681666666666,17681.920833333334,Inh_LGE_like_FOXP2,0.00065662677,True,outside,False,False
CR158ee290a-6000,17571.717222222225,4376.272777777778,Ex_SATB2_ZNF385B,0.0031444265,True,outside,False,False
CR158ee290a-6001,4630.083846153846,17175.778461538463,Ex_SATB2_OVOA,0.0008057647,True,outside,False,False
CR158ee290a-6002,11322.94,13479.556923076923,Ex_DACH2_CEMIP,0.0017008334,True,e,True,False
CR158ee290a-6003,8730.338571428572,17225.489999999998,Ex_SATB2_OVOA,0.0013258198,True,outside,False,False
CR158ee290a-6004,12778.5575,7732.014166666667,Ex_SATB2_ZNF385B,0.0016607442,True,outside,False,False
CR158ee290a-6005,9829.424545454543,10325.933636363638,Ex_SATB2_FOXP2,0.001570169,True,e,True,False
CR158ee290a-6006,16477.00222222222,19063.782222222224,Ex_DACH2_ADAMTS5,0.0008957782,True,outside,False,False
CR158ee290a-6007,23219.037272727277,9276.24181818182,Ex_SATB2_FOXP2,0.0007258501,True,outside,False,False
CR158ee290a-6008,23933.045555555564,2777.261111111111,Inh_MGE_like_SST_SLC24A2,0.00092369044,True,outside,False,False
CR158ee290a-6009,6826.6900000000005,17272.455714285716,Ex_DACH2_ADAMTS5,0.0010769753,True,outside,False,False
CR158ee290a-601,4629.6866666666665,16585.748888888887,Ex_DACH2_ADAMTS5,0.0012618037,True,outside,False,False
CR158ee290a-6010,23519.767000000003,7477.570999999999,Inh_MGE_like_SST_SLC24A2,0.004390229,True,outside,False,False
CR158ee290a-6011,7226.425,12617.97,Ex_SATB2_SOX6,0.0005848162,True,e,True,False
CR158ee290a-6012,7924.328888888888,21781.245555555557,Inh_LGE_like_FOXP1_DGKH,0.0016228978,True,outside,False,False
CR158ee290a-6013,13275.0184,17521.5636,Ex_DACH2_ZMAT4,0.0015479025,True,outside,False,False
CR158ee290a-6014,4273.33125,12870.262500000003,Inh_LGE_like_FOXP2,0.0013108492,True,outside,False,False
CR158ee290a-6015,6474.706315789474,13621.154210526316,Inh_MGE_like_SST_ABI3BP,0.004333572,True,e,True,False
CR158ee290a-6016,16069.22037037037,15524.052222222219,Inh_MGE_like_SST_SLC24A2,0.002386934,True,outside,False,False
CR158ee290a-6017,2310.5817647058825,13679.431176470587,Ex_DACH2_GRIK4,0.0010460139,True,outside,False,False
CR158ee290a-6018,16523.732727272727,13322.01909090909,Inh_MGE_like_SST_SLC24A2,0.0010434189,True,outside,False,False
CR158ee290a-6019,6217.99625,14770.89,Inh_LGE_like_FOXP2,0.0003976851,True,e,True,False
CR158ee290a-602,25329.517307692306,9868.68923076923,Ex_SATB2_ZNF385B,0.0034919567,True,outside,False,False
CR158ee290a-6020,23525.867692307693,7975.401538461539,Ex_DACH2_MGAT4C,0.00070564175,True,outside,False,False
CR158ee290a-6021,32232.99818181818,10676.928636363637,Ex_DACH2_CEMIP,0.0024545921,True,outside,False,False
CR158ee290a-6022,11467.4945,15628.5585,Inh_MGE_like_SST_PVALB,0.0009590187,True,e,True,False
CR158ee290a-6023,10430.092758620687,8723.505862068965,Inh_MGE_like_SST_PVALB,0.0010595996,True,outside,False,False
CR158ee290a-6024,10529.028333333334,15477.289166666667,Inh_OB_CPA6,0.0012540441,True,e,True,False
CR158ee290a-6025,18917.139000000003,6121.717,Ex_DACH2_GRIK4,0.0017885241,True,outside,False,False
CR158ee290a-6026,22768.762777777774,2523.9233333333336,Ex_DACH2_NR4A3,0.0050316756,True,outside,False,False
CR158ee290a-6027,21271.807777777776,19279.575555555555,Inh_OB_CPA6,0.0010567525,True,outside,False,False
CR158ee290a-6028,22868.596666666668,13379.4675,Ex_SATB2_ZNF385B,0.0029267564,True,outside,False,False
CR158ee290a-6029,21227.818125,8776.3825,Ex_SATB2_SOX6,0.00070456625,True,outside,False,False
CR158ee290a-603,25023.619333333325,18371.554,Ex_BCL6,0.002514307,True,outside,False,False
CR158ee290a-6030,20517.86642857143,8725.661428571428,Ex_SATB2_OVOA,0.0012365072,True,outside,False,False
CR158ee290a-6031,9227.647272727272,15672.613636363638,Inh_LGE_like_FOXP2,0.00085370004,True,e,True,False
CR158ee290a-6032,6978.001538461539,17574.546153846153,Inh_OB_CPA6,0.0022909248,True,outside,False,False
CR158ee290a-6033,12571.432142857142,17875.405,Ex_DACH2_RORB,0.0020706882,True,outside,False,False
CR158ee290a-6034,8275.9309375,21777.2503125,Inh_MGE_like_SST_SLC24A2,0.0007923432,True,outside,False,False
CR158ee290a-6035,12120.23923076923,14580.729230769231,Ex_DACH2_ADAMTS5,0.0007821008,True,e,True,False
CR158ee290a-6036,22220.767368421053,11027.947894736842,Ex_DACH2_ITGA9,0.00896914,True,outside,False,False
CR158ee290a-6037,9623.397142857142,14326.370714285717,Ex_DACH2_ITGA9,0.00504737,True,e,True,False
CR158ee290a-6038,8979.311818181817,14479.624545454544,Ex_DACH2_ZMAT4,0.0005202308,True,e,True,False
CR158ee290a-6039,14280.233125,2131.041875,Ex_SATB2_ZNF385B,0.0019358196,True,outside,False,False
CR158ee290a-604,4728.270909090908,12178.722727272729,Ex_DACH2_ADAMTS5,0.001018289,True,outside,False,False
CR158ee290a-6040,27621.8736,10420.3892,Inh_MGE_like_SST_ABI3BP,0.004779153,True,outside,False,False
CR158ee290a-6041,5817.22,15962.9225,Ex_DACH2_MGAT4C,0.0010705739,True,e,True,False
CR158ee290a-6042,15218.903333333334,11475.105000000001,Inh_MGE_like_SST_SLC24A2,0.0014038251,True,outside,False,False
CR158ee290a-6043,23024.71727272727,12318.365454545454,Ex_SATB2_SOX6,0.0006182934,True,outside,False,False
CR158ee290a-6044,6977.971818181818,12326.405454545456,Ex_DACH2_ZMAT4,0.0021709674,True,e,True,False
CR158ee290a-6045,15869.993888888892,18772.11555555556,Ex_DACH2_ADAMTS5,0.00072284776,True,outside,False,False
CR158ee290a-6046,22579.555625,8121.866875,Inh_MGE_like_SST_ABI3BP,0.0044794115,True,outside,False,False
CR158ee290a-6047,21660.15,9789.81,Ex_KIAA1217,0.002496539,True,outside,False,False
CR158ee290a-6048,6926.992222222222,13575.17888888889,Ex_DACH2_MGAT4C,0.001521998,True,e,True,False
CR158ee290a-6049,11728.204285714286,14670.465714285712,Ex_DACH2_RORB,0.0046384824,True,e,True,False
CR158ee290a-605,18969.43,19926.79625,Ex_DACH2_MGAT4C,0.0012111962,True,outside,False,False
CR158ee290a-6050,26271.33681818182,5678.234545454546,Ex_DACH2_ZMAT4,0.0024266194,True,outside,False,False
CR158ee290a-6051,17971.568,17522.781,Ex_DACH2_MGAT4C,0.0010179,True,outside,False,False
CR158ee290a-6052,16622.31227272727,19871.813181818183,Inh_LGE_like_FOXP1_DGKH,0.0013071116,True,outside,False,False
CR158ee290a-6053,22636.76,11825.907857142856,Ex_SATB2_ZNF385B,0.0011218253,True,outside,False,False
CR158ee290a-6054,13676.72181818182,15625.585454545459,Ex_KIAA1217,0.0016030719,True,e,True,False
CR158ee290a-6055,14429.730833333331,19329.077499999996,Inh_LGE_like_FOXP2,0.001107442,True,outside,False,False
CR158ee290a-6056,15473.51125,15329.028750000001,Ex_DACH2_GRIK4,0.0040446846,True,outside,False,False
CR158ee290a-6057,31919.670555555556,8223.756666666666,Inh_LGE_like_FOXP1_DGKH,0.00089472916,True,outside,False,False
CR158ee290a-6058,22861.872,6274.297333333334,Ex_KIAA1217,0.0023531148,True,outside,False,False
CR158ee290a-6059,23376.28448275862,17630.36655172414,Ex_DACH2_NR4A3,0.0036151945,True,outside,False,False
CR158ee290a-606,21681.951176470586,12675.256470588234,Inh_MGE_like_SST_PVALB,0.0009106304,True,outside,False,False
CR158ee290a-6060,10170.16,11775.730769230771,Inh_OB_CPA6,0.009019938,True,e,True,False
CR158ee290a-6061,13420.523333333333,20379.498333333333,Inh_LGE_like_FOXP1_DGKH,0.0011935344,True,outside,False,False
CR158ee290a-6062,9575.256,13326.791,Ex_DACH2_MGAT4C,0.001711474,True,e,True,False
CR158ee290a-6063,8520.650666666666,19673.65066666667,Inh_LGE_like_FOXP1_DGKH,0.0012438134,True,outside,False,False
CR158ee290a-6064,4678.596666666666,14471.600666666667,Ex_DACH2_ADAMTS5,0.00083942537,True,outside,False,False
CR158ee290a-6065,25483.87375,19823.73875,Ex_DACH2_MGAT4C,0.001712505,True,outside,False,False
CR158ee290a-6066,15771.20909090909,16366.344545454544,Ex_DACH2_CEMIP,0.0023986648,True,outside,False,False
CR158ee290a-6067,27826.778333333332,16872.96,Inh_MGE_like_SST_SLC24A2,0.0030839331,True,outside,False,False
CR158ee290a-6068,11277.360909090909,13923.172727272728,Ex_SATB2_SOX6,0.00054115313,True,e,True,False
CR158ee290a-6069,28524.590666666667,10674.198666666667,Inh_OB_CPA6,0.0012690884,True,outside,False,False
CR158ee290a-607,23022.672142857144,4377.086428571429,Ex_SATB2_FOXP2,0.0008279032,True,outside,False,False
CR158ee290a-6070,10322.002727272727,14975.38,Ex_DACH2_GRIK4,0.0014683908,True,e,True,False
CR158ee290a-6071,6774.607272727273,13427.215454545454,Inh_OB_CPA6,0.00871916,True,e,True,False
CR158ee290a-6072,10470.21,15772.671875,Inh_LGE_like_FOXP1_DGKH,0.0005265159,True,e,True,False
CR158ee290a-6073,24367.405333333336,9384.66,Ex_SATB2_OVOA,0.0010208187,True,outside,False,False
CR158ee290a-6074,28780.58357142857,10324.677142857146,Ex_SATB2_SOX6,0.0006159703,True,outside,False,False
CR158ee290a-6075,3376.7519047619044,12518.774761904762,Inh_OB_CPA6,0.0009729315,True,outside,False,False
CR158ee290a-6076,25303.67881749829,7730.864330143541,Ex_SATB2_OVOA,0.0025296318,True,outside,False,False
CR158ee290a-6077,16619.7875,18862.43125,Inh_LGE_like_FOXP2,0.0015114648,True,outside,False,False
CR158ee290a-6078,4881.358571428572,10178.925,Ex_DACH2_MGAT4C,0.00032327822,True,outside,False,False
CR158ee290a-6079,25019.92258064516,14324.632258064516,Ex_SATB2_ZNF385B,0.0010150681,True,outside,False,False
CR158ee290a-608,9033.504545454543,16125.813636363637,Ex_DACH2_CEMIP,0.003882198,True,e,True,False
CR158ee290a-6080,11822.452307692309,13374.840769230768,Ex_DACH2_LHX2,0.0036520648,True,e,True,False
CR158ee290a-6081,25620.650303030303,7726.7787878787885,Ex_DACH2_ADAMTS5,0.0007242105,True,outside,False,False
CR158ee290a-6082,17968.087368421053,7329.94,Ex_SATB2_FOXP2,0.0018153046,True,outside,False,False
CR158ee290a-6083,25874.57761904762,11079.118571428571,Ex_SATB2_ZNF385B,0.0019923106,True,outside,False,False
CR158ee290a-6084,16494.82705357143,12327.086035714286,Inh_OB_CPA6,0.0026905716,True,outside,False,False
CR158ee290a-6085,19523.913125,14916.584375,Ex_SATB2_OVOA,0.0007274054,True,outside,False,False
CR158ee290a-6086,22675.58318181818,10230.379090909091,Inh_MGE_like_SST_ABI3BP,0.004240676,True,outside,False,False
CR158ee290a-6087,17828.39,15236.198750000001,Inh_OB_CPA6,0.0015088248,True,outside,False,False
CR158ee290a-6088,22618.515454545457,18423.004545454543,Ex_SATB2_FOXP2,0.0018292248,True,outside,False,False
CR158ee290a-6089,21431.83814814815,6776.973703703704,Ex_DACH2_ADAMTS5,0.00059585145,True,outside,False,False
CR158ee290a-609,16024.135833333334,8130.687916666667,Ex_SATB2_SOX6,0.00072401745,True,outside,False,False
CR158ee290a-6090,8529.705454545454,17122.877272727274,Ex_DACH2_RORB,0.0025621701,True,e,True,False
CR158ee290a-6091,19029.016666666663,20770.136,Ex_DACH2_GRIK4,0.0012547666,True,outside,False,False
CR158ee290a-6092,21882.78,11020.202222222222,Ex_KIAA1217,0.0019036224,True,outside,False,False
CR158ee290a-6093,28130.56583333333,7124.337500000001,Ex_DACH2_GRIK4,0.0038729305,True,outside,False,False
CR158ee290a-6094,30319.968000000004,7623.051333333334,Inh_MGE_like_SST_SLC24A2,0.0014648136,True,outside,False,False
CR158ee290a-6095,16463.9725,8179.666500000002,Inh_MGE_like_SST_PVALB,0.000988758,True,outside,False,False
CR158ee290a-6096,10673.094666666668,7716.976666666665,Ex_SATB2_FOXP2,0.0023856997,True,outside,False,False
CR158ee290a-6097,23221.750714285718,13323.546428571428,Ex_DACH2_NR4A3,0.005020574,True,outside,False,False
CR158ee290a-6098,11928.10642857143,12480.988571428572,Inh_MGE_like_SST_SLC24A2,0.0023561406,True,e,True,False
CR158ee290a-6099,11828.256923076922,10781.833076923076,Ex_SATB2_SOX6,0.0005545672,True,e,True,False
CR158ee290a-61,13678.245,20178.285,Inh_LGE_like_FOXP1_DGKH,0.0012076425,True,outside,False,False
CR158ee290a-610,15123.693333333335,18925.22666666667,Inh_LGE_like_FOXP1_DGKH,0.0011456667,True,outside,False,False
CR158ee290a-6100,19878.31333333333,13329.912222222223,Ex_DACH2_LHX2,0.0013342159,True,outside,False,False
